player_id,player_name,recent_team,season,week,position,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fantasy_points_ppr
00-0039356,J.Sanders,CAR,2024,2,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,8.0,0,2.8
00-0039359,C.Stover,HOU,2024,2,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,18.0,0,2.8
00-0039361,B.Irving,TB,2024,2,RB,0,0,0.0,0,0.0,7,22.0,0,0,0,0.0,0,2.2
00-0039363,I.Guerendo,SF,2024,2,RB,0,0,0.0,0,0.0,1,0.0,0,0,0,0.0,0,0.0
00-0039364,S.Vaki,DET,2024,2,RB,0,0,0.0,0,0.0,0,0.0,0,1,1,17.0,0,2.7
00-0039384,T.Tracy,NYG,2024,2,RB,0,0,0.0,0,0.0,1,2.0,0,0,0,0.0,0,0.2
00-0039530,B.Spann-Ford,DAL,2024,2,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0039732,B.Nix,DEN,2024,2,QB,20,35,246.0,0,2.0,4,25.0,0,0,0,0.0,0,8.34
00-0039738,B.Corum,LA,2024,2,RB,0,0,0.0,0,0.0,8,28.0,0,0,0,0.0,0,2.8
00-0039751,J.Whittington,LA,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,22.0,0,4.2
00-0039794,B.Allen,NYJ,2024,2,RB,0,0,0.0,0,0.0,7,33.0,1,4,2,23.0,1,19.6
00-0039810,J.Burton,CIN,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,47.0,0,5.7
00-0039811,M.Lloyd,GB,2024,2,RB,0,0,0.0,0,0.0,6,15.0,0,1,1,3.0,0,2.8
00-0039814,E.All,CIN,2024,2,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,32.0,0,7.2
00-0039824,J.Wiley,KC,2024,2,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,1.7
00-0039849,M.Harrison,ARI,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,8,4,130.0,2,29.0
00-0039855,J.McMillan,TB,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,21.0,0,3.1
00-0039868,T.Franklin,DEN,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0039874,J.Wright,MIA,2024,2,RB,0,0,0.0,0,0.0,5,4.0,0,0,0,0.0,0,0.4
00-0039875,R.Davis,BUF,2024,2,RB,0,0,0.0,0,0.0,9,29.0,0,1,1,-1.0,0,3.8
00-0039890,A.Mitchell,IND,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,4,1,30.0,0,4.0
00-0039893,B.Thomas,JAX,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,94.0,0,11.4
00-0039894,X.Worthy,KC,2024,2,WR,0,0,0.0,0,0.0,1,5.0,0,4,2,17.0,0,4.2
00-0039901,K.Coleman,BUF,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0039907,J.Polk,NE,2024,2,WR,0,0,0.0,0,0.0,1,0.0,0,3,2,12.0,1,9.2
00-0039910,J.Daniels,WAS,2024,2,QB,23,29,226.0,0,0.0,10,44.0,0,0,0,0.0,0,13.44
00-0039915,L.McConkey,LAC,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,26.0,0,4.6
00-0039918,C.Williams,CHI,2024,2,QB,23,37,174.0,0,2.0,5,44.0,0,0,0,0.0,0,7.36
00-0039919,R.Odunze,CHI,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,5,2,33.0,0,5.3
00-0039920,M.Corley,NYJ,2024,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4
00-0039921,T.Benson,ARI,2024,2,RB,0,0,0.0,0,0.0,11,10.0,0,1,1,7.0,0,2.7
00-0023459,A.Rodgers,NYJ,2024,3,QB,27,35,281.0,2,0.0,3,18.0,0,0,0,0.0,0,21.04
00-0026498,M.Stafford,LA,2024,3,QB,16,25,221.0,1,0.0,0,0.0,0,0,0,0.0,0,12.84
00-0027973,A.Dalton,CAR,2024,3,QB,26,37,319.0,3,0.0,2,-2.0,0,0,0,0.0,0,24.56
00-0029604,K.Cousins,ATL,2024,3,QB,20,29,230.0,1,1.0,1,-1.0,0,0,0,0.0,0,11.1
00-0029892,K.Juszczyk,SF,2024,3,FB,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,1.6
00-0030035,A.Thielen,CAR,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,40.0,1,13.0
00-0030061,Z.Ertz,WAS,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,5,38.0,0,8.8
00-0030431,R.Woods,HOU,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,18.0,0,3.8
00-0030506,T.Kelce,KC,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,4,30.0,0,7.0
00-0030564,D.Hopkins,TEN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,7,6,73.0,1,19.3
00-0030565,G.Smith,SEA,2024,3,QB,26,34,289.0,1,2.0,2,-2.0,0,0,0,0.0,0,11.36
00-0030578,C.Patterson,PIT,2024,3,RB,0,0,0.0,0,0.0,4,33.0,0,5,3,15.0,0,7.8
00-0031236,B.Cooks,DAL,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,2,16.0,0,3.6
00-0031280,D.Carr,NO,2024,3,QB,14,25,142.0,1,1.0,2,3.0,0,0,0,0.0,0,7.98
00-0031381,D.Adams,LV,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,9,4,40.0,0,8.0
00-0031408,M.Evans,TB,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,17.0,0,3.7
00-0031503,J.Winston,CLE,2024,3,QB,0,0,0.0,0,0.0,2,1.0,0,0,0,0.0,0,0.1
00-0031544,A.Cooper,CLE,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,12,7,86.0,2,27.6
00-0031549,N.Agholor,BAL,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,56.0,0,6.6
00-0031588,S.Diggs,HOU,2024,3,WR,1,1,13.0,0,0.0,0,0.0,0,12,10,94.0,0,19.92
00-0031763,D.Carter,CHI,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,22.0,0,5.2
00-0031800,T.Heinicke,LAC,2024,3,QB,2,2,24.0,0,0.0,0,0.0,0,0,0,0.0,0,0.96
00-0032104,A.Abdullah,LV,2024,3,RB,0,0,0.0,0,0.0,0,0.0,0,2,2,13.0,0,3.3
00-0032211,T.Lockett,SEA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,8,5,46.0,0,9.6
00-0032392,A.Hooper,NE,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,4,1,19.0,0,2.9
00-0032394,N.Vannett,TEN,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,9.0,1,8.9
00-0032764,D.Henry,BAL,2024,3,RB,0,0,0.0,0,0.0,25,151.0,2,1,1,23.0,0,30.4
00-0032775,D.Robinson,LA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,4,1,32.0,0,4.2
00-0033009,T.Boyd,TEN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,33.0,0,6.3
00-0033040,T.Hill,MIA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,40.0,0,7.0
00-0033045,E.Elliott,DAL,2024,3,RB,0,0,0.0,0,0.0,3,6.0,0,2,1,6.0,0,2.2
00-0033077,D.Prescott,DAL,2024,3,QB,28,51,379.0,2,0.0,2,7.0,1,0,0,0.0,0,29.86
00-0033090,H.Henry,NE,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,9.0,0,2.9
00-0033106,J.Goff,DET,2024,3,QB,18,23,199.0,2,1.0,3,6.0,0,0,0,0.0,0,14.56
00-0033119,J.Brissett,NE,2024,3,QB,12,18,98.0,0,0.0,0,0.0,0,0,0,0.0,0,3.92
00-0033217,M.Alie-Cox,IND,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0033246,J.Mundt,MIN,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,3,1,2.0,1,7.2
00-0033282,C.Samuel,BUF,2024,3,WR,0,0,0.0,0,0.0,1,0.0,0,3,3,22.0,0,5.2
00-0033293,A.Jones,MIN,2024,3,RB,0,0,0.0,0,0.0,19,102.0,0,6,5,46.0,1,25.8
00-0033319,N.Mullens,MIN,2024,3,QB,0,0,0.0,0,0.0,1,0.0,0,0,0,0.0,0,0.0
00-0033375,T.Patrick,DET,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0033439,P.Brown,SEA,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,9.0,0,1.9
00-0033526,S.Perine,KC,2024,3,RB,0,0,0.0,0,0.0,6,25.0,0,4,3,15.0,0,7.0
00-0033536,M.Williams,NYJ,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,34.0,0,6.4
00-0033537,D.Watson,CLE,2024,3,QB,21,37,196.0,2,0.0,4,26.0,0,0,0,0.0,0,16.44
00-0033553,J.Conner,ARI,2024,3,RB,0,0,0.0,0,0.0,9,17.0,0,1,1,8.0,0,3.5
00-0033555,M.Hollins,BUF,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,16.0,0,2.6
00-0033576,E.Saubert,SF,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,41.0,0,6.1
00-0033591,N.Brown,WAS,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,29.0,0,5.9
00-0033699,A.Ekeler,WAS,2024,3,RB,0,0,0.0,0,0.0,3,35.0,1,2,2,22.0,0,13.7
00-0033854,D.Ogunbowale,HOU,2024,3,RB,0,0,0.0,0,0.0,0,0.0,0,2,2,28.0,0,4.8
00-0033857,J.Smith-Schuster,KC,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,17.0,1,9.7
00-0033858,J.Smith,MIA,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,18.0,0,3.8
00-0033869,M.Trubisky,BUF,2024,3,QB,1,1,3.0,0,0.0,1,-1.0,0,0,0,0.0,0,0.02
00-0033873,P.Mahomes,KC,2024,3,QB,26,39,217.0,2,1.0,6,17.0,0,0,0,0.0,0,16.38
00-0033895,G.Everett,CHI,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0033906,A.Kamara,NO,2024,3,RB,0,0,0.0,0,0.0,26,87.0,0,3,3,40.0,0,15.7
00-0033921,C.Godwin,TB,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,53.0,1,17.3
00-0033925,D.Foreman,CLE,2024,3,RB,0,0,0.0,0,0.0,2,5.0,0,0,0,0.0,0,0.5
00-0033943,J.Reynolds,DEN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,36.0,0,5.6
00-0033948,J.Williams,NO,2024,3,RB,0,0,0.0,0,0.0,1,-1.0,0,3,1,0.0,0,0.9
00-0033955,J.McNichols,WAS,2024,3,RB,0,0,0.0,0,0.0,1,1.0,0,0,0,0.0,0,0.1
00-0034115,J.Wilson,MIA,2024,3,RB,0,0,0.0,0,0.0,3,14.0,0,0,0,0.0,0,1.4
00-0034159,W.Dissly,LAC,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,19.0,0,4.9
00-0034177,T.Boyle,MIA,2024,3,QB,7,13,79.0,0,0.0,1,6.0,0,0,0,0.0,0,3.76
00-0034184,G.Edwards,LAC,2024,3,RB,0,0,0.0,0,0.0,3,9.0,0,0,0,0.0,0,0.9
00-0034270,T.Conklin,NYJ,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,6,5,93.0,0,14.3
00-0034272,M.Valdes-Scantling,BUF,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0034348,C.Sutton,DEN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,11,7,68.0,0,13.8
00-0034351,D.Goedert,PHI,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,11,10,170.0,0,27.0
00-0034364,J.Akins,CLE,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,7,4,29.0,0,6.9
00-0034383,D.Schultz,HOU,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,2,11.0,0,3.1
00-0034386,J.Watson,KC,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,13.0,0,2.3
00-0034407,R.McCloud,ATL,2024,3,WR,0,0,0.0,0,0.0,1,20.0,0,3,2,17.0,0,5.7
00-0034418,C.Wilson,NO,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,3.0,0,1.3
00-0034419,B.Berrios,MIA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0034487,T.Sherfield,MIN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0034521,A.Lazard,NYJ,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,48.0,1,13.8
00-0034571,T.Scott,WAS,2024,3,T,0,0,0.0,0,0.0,0,0.0,0,1,1,1.0,1,7.1
00-0034646,B.Powell,MIN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,13.0,0,2.3
00-0034753,M.Andrews,BAL,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0034775,C.Kirk,JAX,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,10,8,79.0,0,15.9
00-0034796,L.Jackson,BAL,2024,3,QB,12,15,182.0,1,0.0,14,87.0,1,0,0,0.0,0,25.98
00-0034798,D.Smythe,MIA,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,3.0,0,1.3
00-0034827,D.Moore,CHI,2024,3,WR,0,0,0.0,0,0.0,1,-6.0,0,10,8,78.0,0,15.2
00-0034829,M.Gesicki,CIN,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,4,47.0,0,8.7
00-0034830,H.Hurst,LAC,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,15.0,0,3.5
00-0034837,C.Ridley,TEN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,9.0,0,1.9
00-0034844,S.Barkley,PHI,2024,3,RB,0,0,0.0,0,0.0,17,147.0,2,4,4,9.0,0,33.6
00-0034855,B.Mayfield,TB,2024,3,QB,25,33,163.0,1,1.0,0,0.0,0,0,0,0.0,0,8.52
00-0034857,J.Allen,BUF,2024,3,QB,23,30,263.0,4,0.0,6,44.0,0,0,0,0.0,0,30.92
00-0034869,S.Darnold,MIN,2024,3,QB,17,28,181.0,4,0.0,0,0.0,0,0,0,0.0,0,23.24
00-0034960,J.Meyers,LV,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,9,7,62.0,1,21.2
00-0034972,A.Mattison,LV,2024,3,RB,0,0,0.0,0,0.0,3,7.0,1,3,3,37.0,0,13.4
00-0034975,J.Hill,BAL,2024,3,RB,0,0,0.0,0,0.0,5,33.0,0,2,2,21.0,0,7.4
00-0034981,F.Moreau,NO,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,2.0,0,1.2
00-0035021,A.Dulin,IND,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0035125,A.Ingold,MIA,2024,3,FB,0,0,0.0,0,0.0,1,-2.0,0,3,3,16.0,0,4.4
00-0035216,D.Johnson,CAR,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,14,8,122.0,1,26.2
00-0035228,K.Murray,ARI,2024,3,QB,21,34,207.0,1,1.0,5,45.0,0,0,0,0.0,0,14.78
00-0035243,M.Sanders,CAR,2024,3,RB,0,0,0.0,0,0.0,7,17.0,1,2,2,13.0,0,11.0
00-0035249,J.Oliver,MIN,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0035250,D.Singletary,NYG,2024,3,RB,0,0,0.0,0,0.0,16,65.0,1,4,4,43.0,0,18.8
00-0035261,T.Pollard,TEN,2024,3,RB,0,0,0.0,0,0.0,6,14.0,0,4,3,15.0,0,5.9
00-0035289,G.Minshew,LV,2024,3,QB,18,28,214.0,1,1.0,3,14.0,0,0,0,0.0,0,13.96
00-0035298,S.Miller,PIT,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,31.0,0,5.1
00-0035406,L.Humphrey,DEN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,8,6,37.0,0,9.7
00-0035500,G.Dortch,ARI,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,35.0,0,6.5
00-0035535,D.Slayton,NYG,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0035537,T.Johnson,BUF,2024,3,RB,0,0,0.0,0,0.0,3,18.0,0,3,3,28.0,1,13.6
00-0035628,D.Johnson,JAX,2024,3,RB,0,0,0.0,0,0.0,2,12.0,0,1,0,0.0,0,1.2
00-0035639,P.Campbell,PHI,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,13.0,0,3.3
00-0035640,D.Metcalf,SEA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,104.0,1,20.4
00-0035644,N.Fant,SEA,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,6,6,60.0,0,12.0
00-0035659,T.McLaurin,WAS,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,100.0,1,20.0
00-0035685,D.Montgomery,DET,2024,3,RB,0,0,0.0,0,0.0,23,105.0,1,3,3,17.0,0,21.2
00-0035689,D.Knox,BUF,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0035700,J.Jacobs,GB,2024,3,RB,0,0,0.0,0,0.0,14,43.0,0,1,1,5.0,0,5.8
00-0035710,D.Jones,NYG,2024,3,QB,24,34,236.0,2,0.0,8,20.0,0,0,0,0.0,0,19.44
00-0035806,J.Hasty,NE,2024,3,RB,0,0,0.0,0,0.0,1,5.0,0,0,0,0.0,0,0.5
00-0036096,J.Taylor,HOU,2024,3,RB,0,0,0.0,0,0.0,1,3.0,0,2,2,0.0,0,2.3
00-0036139,R.Dowdle,DAL,2024,3,RB,0,0,0.0,0,0.0,8,32.0,0,5,3,24.0,0,8.6
00-0036158,J.Dobbins,LAC,2024,3,RB,0,0,0.0,0,0.0,15,44.0,0,3,3,10.0,0,8.4
00-0036196,G.Davis,JAX,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,2,18.0,0,3.8
00-0036223,J.Taylor,IND,2024,3,RB,0,0,0.0,0,0.0,23,110.0,2,2,1,25.0,0,26.5
00-0036244,C.Parkinson,LA,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,3,21.0,0,5.1
00-0036251,Z.Moss,CIN,2024,3,RB,0,0,0.0,0,0.0,12,58.0,1,6,5,39.0,0,20.7
00-0036252,M.Pittman,IND,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,5,4,36.0,0,7.6
00-0036259,J.Jennings,SF,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,12,11,175.0,3,46.5
00-0036261,B.Aiyuk,SF,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,10,5,48.0,0,9.8
00-0036268,L.Shenault,SEA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2
00-0036275,D.Swift,CHI,2024,3,RB,0,0,0.0,0,0.0,13,20.0,0,4,2,22.0,0,6.2
00-0036290,C.Kmet,CHI,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,11,10,97.0,1,25.7
00-0036309,D.Mooney,ATL,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,8,8,66.0,0,14.6
00-0036322,J.Jefferson,MIN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,8,6,81.0,1,20.1
00-0036328,A.Gibson,NE,2024,3,RB,0,0,0.0,0,0.0,5,29.0,0,3,3,8.0,0,6.7
00-0036331,D.Duvernay,JAX,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,-1.0,0,0.9
00-0036332,J.Deguara,JAX,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0036355,J.Herbert,LAC,2024,3,QB,12,18,125.0,1,0.0,1,0.0,0,0,0,0.0,0,9.0
00-0036358,C.Lamb,DAL,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,7,4,67.0,0,8.7
00-0036389,J.Hurts,PHI,2024,3,QB,29,38,311.0,0,1.0,8,25.0,0,0,0,0.0,0,10.94
00-0036407,J.Jeudy,CLE,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,7,4,27.0,0,8.7
00-0036410,T.Higgins,CIN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,39.0,0,6.9
00-0036414,C.Akers,HOU,2024,3,RB,0,0,0.0,0,0.0,9,21.0,0,3,1,8.0,1,9.9
00-0036422,A.Trautman,DEN,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,13.0,0,2.3
00-0036427,T.Johnson,LA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,20.0,0,5.0
00-0036442,J.Burrow,CIN,2024,3,QB,29,38,324.0,3,0.0,1,4.0,0,0,0,0.0,0,25.36
00-0036550,R.Bateman,BAL,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,28.0,1,11.8
00-0036554,N.Collins,HOU,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,10,4,86.0,0,12.6
00-0036555,C.Hubbard,CAR,2024,3,RB,0,0,0.0,0,0.0,21,114.0,0,5,5,55.0,1,27.9
00-0036613,J.Waddle,MIA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,5,4,26.0,0,6.6
00-0036620,D.Eskridge,MIA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,30.0,0,4.0
00-0036626,D.Brown,WAS,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,16.0,0,3.6
00-0036637,N.Gray,KC,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,13.0,0,2.3
00-0036646,S.Fehoko,LAC,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,17.0,0,2.7
00-0036754,B.Wright,DET,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,4,34.0,0,7.4
00-0036849,T.Atwell,LA,2024,3,WR,0,1,0.0,0,0.0,0,0.0,0,5,4,93.0,0,13.3
00-0036875,R.Stevenson,NE,2024,3,RB,0,0,0.0,0,0.0,6,23.0,0,0,0,0.0,0,0.3
00-0036876,K.Granson,IND,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,40.0,0,5.0
00-0036887,L.Farrell,JAX,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,1.0,0,1.1
00-0036893,N.Harris,PIT,2024,3,RB,0,0,0.0,0,0.0,18,70.0,0,5,5,16.0,0,13.6
00-0036894,P.Freiermuth,PIT,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,4,33.0,0,7.3
00-0036898,D.Mills,HOU,2024,3,QB,7,12,79.0,0,0.0,0,0.0,0,0,0,0.0,0,3.16
00-0036900,J.Chase,CIN,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,7,6,118.0,2,29.8
00-0036906,K.Herbert,CHI,2024,3,RB,0,0,0.0,0,0.0,4,9.0,0,0,0,0.0,0,0.9
00-0036912,D.Smith,PHI,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,10,7,79.0,0,14.9
00-0036919,K.Gainwell,PHI,2024,3,RB,0,0,0.0,0,0.0,0,0.0,0,3,2,12.0,0,3.2
00-0036945,J.Fields,PIT,2024,3,QB,25,32,245.0,1,1.0,6,6.0,1,0,0,0.0,0,18.4
00-0036963,A.St. Brown,DET,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,8,7,75.0,1,20.5
00-0036970,K.Pitts,ATL,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,5,2,59.0,0,7.9
00-0036971,T.Lawrence,JAX,2024,3,QB,21,38,178.0,1,1.0,2,3.0,0,0,0,0.0,0,9.42
00-0036972,M.Jones,JAX,2024,3,QB,5,8,22.0,0,0.0,0,0.0,0,0,0,0.0,0,-1.12
00-0036973,T.Etienne,JAX,2024,3,RB,0,0,0.0,0,0.0,11,68.0,0,6,4,17.0,0,12.5
00-0036980,E.Moore,CLE,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,17.0,0,3.7
00-0036984,T.Sermon,IND,2024,3,RB,0,0,0.0,0,0.0,2,16.0,1,0,0,0.0,0,7.6
00-0036997,J.Williams,DEN,2024,3,RB,0,0,0.0,0,0.0,5,12.0,0,4,4,29.0,0,6.1
00-0037005,T.Tremble,CAR,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,29.0,0,5.9
00-0037085,T.Badie,DEN,2024,3,RB,0,0,0.0,0,0.0,9,70.0,0,0,0,0.0,0,7.0
00-0037132,B.Covey,PHI,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,11.0,0,2.1
00-0037228,J.Warren,PIT,2024,3,RB,0,0,0.0,0,0.0,3,5.0,0,1,1,-4.0,0,1.1
00-0037238,D.London,ATL,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,67.0,1,18.7
00-0037239,C.Olave,NO,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,6,86.0,1,20.6
00-0037240,J.Williams,DET,2024,3,WR,0,0,0.0,0,0.0,1,-7.0,0,3,1,9.0,0,1.2
00-0037243,T.Smith,DAL,2024,3,G,0,0,0.0,0,0.0,0,0.0,0,1,1,0.0,0,1.0
00-0037247,G.Pickens,PIT,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,7,5,57.0,0,10.7
00-0037248,J.Cook,BUF,2024,3,RB,0,0,0.0,0,0.0,11,39.0,1,5,4,48.0,0,18.7
00-0037256,R.White,TB,2024,3,RB,0,0,0.0,0,0.0,6,17.0,0,6,5,18.0,0,8.5
00-0037261,K.Shakir,BUF,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,6,6,72.0,1,19.2
00-0037263,T.Allgeier,ATL,2024,3,RB,0,0,0.0,0,0.0,7,32.0,0,0,0,0.0,0,3.2
00-0037267,J.Ford,CLE,2024,3,RB,0,0,0.0,0,0.0,10,37.0,0,4,3,33.0,0,10.0
00-0037276,T.Chandler,MIN,2024,3,RB,0,0,0.0,0,0.0,7,13.0,0,0,0,0.0,0,1.3
00-0037291,J.Nailor,MIN,2024,3,WR,0,0,0.0,0,0.0,1,3.0,0,4,3,31.0,1,12.4
00-0037304,C.Heyward,PIT,2024,3,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2
00-0037327,S.Thompson,MIA,2024,3,QB,13,19,107.0,0,0.0,0,0.0,0,0,0,0.0,0,4.28
00-0037348,T.Conner,MIA,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,1.0,0,1.1
00-0037525,J.Mason,SF,2024,3,RB,0,0,0.0,0,0.0,19,77.0,0,2,2,11.0,0,10.8
00-0037545,R.Shaheed,NO,2024,3,WR,0,0,0.0,0,0.0,0,0.0,0,5,0,0.0,0,0.0
00-0037557,R.Rivers,LA,2024,3,RB,0,0,0.0,0,0.0,2,9.0,0,0,0,0.0,0,0.9
